condition,iteration,sig_n,nonsig_n,sig_median_delta_h1_zero,nonsig_median_delta_h1_zero,median_diff_delta_h1_zero,sig_median_delta_lambda2,nonsig_median_delta_lambda2,median_diff_delta_lambda2,sig_median_delta_aspl,nonsig_median_delta_aspl,median_diff_delta_aspl
random_fake_quantum,246.0,13,13,0.0,-0.015037593984962405,0.015037593984962405,0.0383767070494474,0.19819043089725596,-0.15981372384780856,-0.053231813767133485,0.01274285015119836,-0.06597466391833184
random_fake_quantum,247.0,14,12,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,-0.15747894076479008,-0.1319293866607254,-0.025549554104064676,0.011524659514756896,0.001942511195138552,0.009582148319618344
random_fake_quantum,248.0,18,8,-0.007518796992481203,-0.015037593984962405,0.007518796992481203,0.11161363104863775,-0.30884329206183403,0.4204569231104718,-0.11680656387023447,-0.1246914337410141,0.007884869870779632
random_fake_quantum,249.0,13,13,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,0.013089913647255091,0.3636744145385298,-0.3505845008912747,-0.1516511912596199,-0.03653846094938551,-0.11511273031023439
random_fake_quantum,250.0,15,11,0.0,-0.015037593984962405,0.015037593984962405,-0.21609032632727,0.29541173443410695,-0.5115020607613769,0.025715854181781683,-0.08561634175921462,0.1113321959409963
random_fake_quantum,251.0,16,10,-0.03383458646616541,-0.015037593984962405,-0.018796992481203006,0.10710176710154373,-0.0297447288712942,0.13684649597283793,-0.13356391563211223,0.0033707160570588535,-0.13693463168917108
random_fake_quantum,252.0,20,6,0.03007518796992481,0.10902255639097744,-0.07894736842105263,0.014529924739037359,0.12513586333693882,-0.11060593859790147,-0.08347666729461545,-0.19470130166830502,0.11122463437368957
random_fake_quantum,253.0,15,11,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,-0.1428669232078077,1.057238611298911,-1.2001055345067186,0.0765518590130756,-0.15175206541213848,0.22830392442521408
random_fake_quantum,254.0,20,6,0.08270676691729323,0.018796992481203006,0.06390977443609022,0.11556580480708512,0.5505127687721767,-0.4349469639650916,-0.09001133750533685,-0.13529502456599674,0.04528368706065988
random_fake_quantum,255.0,17,9,0.09022556390977443,0.14285714285714285,-0.05263157894736842,0.11720574951133855,0.50298846532562,-0.3857827158142815,-0.021512516572318674,-0.101400190324342,0.07988767375202332
random_fake_quantum,256.0,17,9,0.0,-0.05263157894736842,0.05263157894736842,-0.04358178855510442,-0.1387281860969396,0.09514639754183518,0.02006625324581135,0.07297937299116874,-0.052913119745357395
random_fake_quantum,257.0,19,7,0.0,-0.05263157894736842,0.05263157894736842,-0.22019734884453168,-0.39548223299126617,0.1752848841467345,-0.12297478463045675,0.0021513340386176694,-0.12512611866907442
random_fake_quantum,258.0,20,6,0.09022556390977443,0.03007518796992481,0.06015037593984962,0.5078626543936775,0.2664988443542624,0.2413638100394151,-0.16230325841718107,0.0340703820372289,-0.19637364045440997
random_fake_quantum,259.0,18,8,-0.05263157894736842,0.11654135338345864,-0.16917293233082706,0.05366732380511663,0.863754952917734,-0.8100876291126173,0.024320123261732163,-0.1498622831274561,0.17418240638918825
random_fake_quantum,260.0,12,14,-0.015037593984962405,-0.007518796992481203,-0.007518796992481203,-0.1423379335008832,-0.24792130346730623,0.10558336996642304,-0.018655321011241677,0.061073174470395175,-0.07972849548163685
random_fake_quantum,261.0,17,9,0.09022556390977443,-0.015037593984962405,0.10526315789473684,0.1616755143218569,0.1736426005443783,-0.011967086222521406,-0.10276526037084732,-0.039471859473579674,-0.06329340089726765
random_fake_quantum,262.0,21,5,0.09022556390977443,0.0,0.09022556390977443,0.3804400815769666,-0.2627262589010879,0.6431663404780545,-0.0335094764191588,-0.0755481064644683,0.0420386300453095
random_fake_quantum,263.0,17,9,0.09022556390977443,-0.05263157894736842,0.14285714285714285,0.06994004757686634,-0.20732984327752435,0.2772698908543907,-0.06174695151987519,0.10714709744194861,-0.1688940489618238
random_fake_quantum,264.0,17,9,-0.05263157894736842,-0.015037593984962405,-0.03759398496240601,-0.0349081870774568,-0.3681484804332191,0.33324029335576233,-0.00013116224897435913,0.08475534440424592,-0.08488650665322028
random_fake_quantum,265.0,18,8,-0.007518796992481203,0.11654135338345864,-0.12406015037593984,0.11673258334017067,0.3564861131990622,-0.23975352985889153,-0.021805278477766254,-0.09129459531596584,0.06948931683819959
random_fake_quantum,266.0,16,10,-0.05263157894736842,0.011278195488721804,-0.06390977443609022,0.06913543491063434,-0.1173772995080895,0.18651273441872385,0.0033302274641173746,0.13625045006662817,-0.1329202226025108
random_fake_quantum,267.0,20,6,0.018796992481203006,0.08270676691729323,-0.06390977443609022,0.23207626829443329,-0.08751359539591697,0.31958986369035025,-0.08704089110705593,-0.04354395957483548,-0.04349693153222045
random_fake_quantum,268.0,17,9,0.03759398496240601,-0.015037593984962405,0.05263157894736842,0.1341941788174883,-0.22316125410958287,0.35735543292707117,0.03290747915167458,-0.044705019796017265,0.07761249894769184
random_fake_quantum,269.0,16,10,0.14285714285714285,0.03759398496240601,0.10526315789473684,-0.016712205409147973,-0.08691945467357609,0.07020724926442812,0.01083574021049094,-0.0737496289662487,0.08458536917673964
random_fake_quantum,270.0,16,10,0.11654135338345864,0.03759398496240601,0.07894736842105263,-0.18747787373924374,-0.006401193647465719,-0.18107668009177802,0.030502574546865224,-0.11152991359671138,0.1420324881435766
random_fake_quantum,271.0,12,14,0.05639097744360902,-0.03383458646616541,0.09022556390977443,0.09084542668546458,0.11565636222049203,-0.024810935535027445,-0.09504194528528953,-0.010744018014825496,-0.08429792727046403
random_fake_quantum,272.0,20,6,0.09022556390977443,-0.13157894736842105,0.22180451127819548,-0.01727985781209962,-0.03082829216688321,0.01354843435478359,-0.1153566051953292,0.17849694055566645,-0.29385354575099565
random_fake_quantum,273.0,15,11,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,0.05635569996549661,0.3881811632880021,-0.3318254633225055,0.04383749875109899,-0.1604215740950372,0.2042590728461362
random_fake_quantum,274.0,18,8,0.03007518796992481,-0.007518796992481203,0.03759398496240601,-0.0034047158691254964,0.025786495637327933,-0.02919121150645343,-0.10811241596871923,-0.07199988834097049,-0.03611252762774875
random_fake_quantum,275.0,15,11,0.09022556390977443,0.14285714285714285,-0.05263157894736842,0.03284335936670724,1.147572887187993,-1.1147295278212859,-0.07428365906635159,-0.3038717629192411,0.22958810385288952
random_fake_quantum,276.0,12,14,-0.03383458646616541,0.09022556390977443,-0.12406015037593984,0.20930249972916148,0.4058091072265204,-0.19650660749735893,-0.07507749687616938,-0.1894109426596804,0.11433344578351101
random_fake_quantum,277.0,19,7,-0.05263157894736842,0.03759398496240601,-0.09022556390977443,0.042502962366849584,0.663615029677965,-0.6211120673111155,-0.026556545663780184,-0.02250700086183155,-0.004049544801948635
random_fake_quantum,278.0,18,8,0.011278195488721804,-0.05263157894736842,0.06390977443609022,-0.15176908390753963,0.1682063008074357,-0.31997538471497533,-0.12705324400257367,-0.04580416145605781,-0.08124908254651586
random_fake_quantum,279.0,21,5,0.09022556390977443,0.14285714285714285,-0.05263157894736842,0.14495654521248325,0.3147961317326513,-0.16983958652016806,-0.09289116828160093,-0.16570335699946925,0.07281218871786832
random_fake_quantum,280.0,17,9,-0.05263157894736842,0.09022556390977443,-0.14285714285714285,0.13912138481531322,-0.19961096134396916,0.3387323461592824,0.04801089977821116,-0.003238004983459941,0.0512489047616711
random_fake_quantum,281.0,13,13,0.0,-0.015037593984962405,0.015037593984962405,-0.11719010942388541,0.12289524076436109,-0.2400853501882465,-0.14356342788580934,-0.09418010673627153,-0.04938332114953781
random_fake_quantum,282.0,13,13,0.14285714285714285,0.09022556390977443,0.05263157894736842,-0.1154659846193078,-0.18055889837130001,0.06509291375199222,0.0355990054222417,-0.0308807131502431,0.0664797185724848
random_fake_quantum,283.0,19,7,0.0,-0.05263157894736842,0.05263157894736842,0.08670469918590706,0.047565642714074485,0.03913905647183258,-0.13345907848826366,-0.09926542779733172,-0.03419365069093194
random_fake_quantum,284.0,18,8,0.011278195488721804,-0.03383458646616541,0.045112781954887216,0.16499329094749404,-0.06075587888285772,0.22574916983035176,-0.07189968834137805,0.0445853583825746,-0.11648504672395266
random_fake_quantum,285.0,15,11,-0.015037593984962405,0.09022556390977443,-0.10526315789473684,-0.08614361727890563,0.46664798669972285,-0.5527916039786285,-0.016493596322125992,-0.18239670786862527,0.16590311154649928
random_fake_quantum,286.0,18,8,0.06390977443609022,0.018796992481203006,0.045112781954887216,0.08182371130888644,0.2740899299781787,-0.19226621866929228,-0.20296425210028413,0.02467841376069857,-0.2276426658609827
random_fake_quantum,287.0,22,4,-0.015037593984962405,-0.015037593984962405,0.0,-0.10921508171314298,-0.047791426328686715,-0.061423655384456266,0.0003793012593464873,0.020140384135930445,-0.019761082876583957
random_fake_quantum,288.0,14,12,0.011278195488721804,0.11654135338345864,-0.10526315789473684,-0.057799517422147506,0.43219346926133895,-0.48999298668348645,-0.09142008747777586,-0.11804036803631535,0.02662028055853949
random_fake_quantum,289.0,17,9,0.0,0.14285714285714285,-0.14285714285714285,-0.09502245863212444,-0.14142344591212996,0.04640098728000552,-0.127380069313074,-0.05253478412773349,-0.0748452851853405
random_fake_quantum,290.0,15,11,0.03759398496240601,-0.015037593984962405,0.05263157894736842,-0.030442040904735457,0.5780068609567088,-0.6084489018614443,-0.11577706268978183,-0.02999398237742179,-0.08578308031236004
random_fake_quantum,291.0,17,9,-0.05263157894736842,0.0,-0.05263157894736842,-0.20005580573625759,0.11945039045354378,-0.31950619618980136,0.2261548334465342,-0.16226996605513522,0.3884247995016694
random_fake_quantum,292.0,13,13,-0.015037593984962405,0.0,-0.015037593984962405,-0.06419170848539757,0.28798735755783866,-0.35217906604323623,-0.0610917724748723,-0.033916651245666785,-0.027175121229205512
random_fake_quantum,293.0,15,11,-0.05263157894736842,0.14285714285714285,-0.19548872180451127,-0.11912496040300757,0.3072684404037518,-0.42639340080675936,0.012451091650949486,-0.10054257370667674,0.11299366535762623
random_fake_quantum,294.0,12,14,-0.015037593984962405,0.011278195488721804,-0.02631578947368421,0.020590410984586693,0.07608657120055629,-0.05549616021596959,-0.04153241871943614,0.0027472606745059247,-0.04427967939394206
random_fake_quantum,295.0,20,6,-0.015037593984962405,0.045112781954887216,-0.06015037593984962,0.27837365671772396,0.2906430317433242,-0.012269375025600215,-0.09630244284547818,0.008195727396459684,-0.10449817024193786
random_fake_quantum,296.0,16,10,-0.007518796992481203,0.011278195488721804,-0.018796992481203006,-0.2632322897369168,0.5554125215495844,-0.8186448112865012,0.08673402977725964,-0.09748398521153989,0.18421801498879953
random_fake_quantum,297.0,17,9,0.07518796992481203,0.14285714285714285,-0.06766917293233082,-0.2652532693775105,-0.17650534448845168,-0.0887479248890588,0.0828489293409258,-0.007832005125469887,0.09068093446639569
random_fake_quantum,298.0,17,9,-0.05263157894736842,0.09022556390977443,-0.14285714285714285,-0.20276004950257676,0.19612755019154537,-0.39888759969412213,-0.005953744225313251,6.700418615723791e-05,-0.006020748411470489
random_fake_quantum,299.0,17,9,0.0,-0.015037593984962405,0.015037593984962405,-0.04120414138535056,0.06676768136541344,-0.107971822750764,0.04524203514851832,0.014192652758251434,0.03104938239026689
